item_id,source_type,url,downloaded,original_local_path,library_path
982023794758,detail_images,https://img.alicdn.com/imgextra/i1/2212336672557/O1CN01JAonwb1Ul9kSNVK5K_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0042-fe4fe51e02fa8667.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00041-fe4fe51e02fa8667.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i4/2212336672557/O1CN01TABT681Ul9phcs51L_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0043-f5687c25a02e8eb5.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00042-f5687c25a02e8eb5.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i1/2212336672557/O1CN01ZKjE3N1Ul9t9ILkLR_!!2212336672557.png,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0044-63fa181a6887df6c.png,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00043-63fa181a6887df6c.png
982023794758,detail_images,https://img.alicdn.com/imgextra/i1/2212336672557/O1CN01IIWdVG1Ul9pi6f6z8_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0045-be0b858ee028463b.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00044-be0b858ee028463b.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i1/2212336672557/O1CN018pXC3H1Ul9oJv9mSC_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0046-d0f92cd691b4c7a2.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00045-d0f92cd691b4c7a2.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i2/2212336672557/O1CN01FwMAwn1Ul9kQz848Q_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0047-eacf00f5b16081fa.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00046-eacf00f5b16081fa.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i2/2212336672557/O1CN01gKjyYa1Ul9phzszPT_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0048-20820e64e9a6a412.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00047-20820e64e9a6a412.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i1/2212336672557/O1CN01ziiIrK1Ul9piP41o5_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0049-675d6cc4d6943c68.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00048-675d6cc4d6943c68.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i2/2212336672557/O1CN01h7CwnA1Ul9phBd80z_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0050-79bd08b68fbf5958.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00049-79bd08b68fbf5958.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i3/2212336672557/O1CN013E8eu91Ul9pbw3wBL_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0051-165f372e33f40faf.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00050-165f372e33f40faf.jpg
